timestamp,nom_salle,capacite_salle,temperature,temperature_ext,humidite,pression,nb_eleves_presents,jour,heure,minute,jour_semaine,est_weekend,salle_ouverte,heure_sin,heure_cos,ratio_occupation,ecart_temp_int_ext,ouvert_x_occupation,delta_temperature,delta_humidite,delta_pression,delta_temperature_ext,delta_occupation,temperature_lag1,temperature_lag2,temperature_ext_lag1,temperature_ext_lag2,humidite_lag1,humidite_lag2,pression_lag1,pression_lag2,nb_eleves_presents_lag1,nb_eleves_presents_lag2,temperature_moy_gliss_2,temperature_moy_gliss_6,temperature_ext_moy_gliss_2,temperature_ext_moy_gliss_6,humidite_moy_gliss_2,humidite_moy_gliss_6,nb_eleves_presents_moy_gliss_2,nb_eleves_presents_moy_gliss_6
2025-08-21 03:00:00,C013,30,26.6,26.9,37.4,1014.0,0,2025-08-21,3,0,3,0,0,0.7071067811865475,0.7071067811865476,0.0,-0.29999999999999716,0,1.4000000000000021,-4.399999999999999,0.39999999999997726,1.2999999999999972,0.0,25.2,25.9,25.6,26.0,41.8,39.1,1013.6,1014.0,0.0,0.0,25.9,26.95,26.25,27.666666666666668,39.599999999999994,38.6,0.0,0.0
2025-08-21 03:30:00,C013,30,24.3,24.4,38.9,1014.1,0,2025-08-21,3,30,3,0,0,0.7933533402912352,0.6087614290087207,0.0,-0.09999999999999787,0,-2.3000000000000007,1.5,0.10000000000002274,-2.5,0.0,26.6,25.2,26.9,25.6,37.4,41.8,1014.0,1013.6,0.0,0.0,25.450000000000003,26.233333333333334,25.65,26.75,38.15,38.03333333333333,0.0,0.0
2025-08-21 04:00:00,C013,30,24.4,23.9,37.1,1014.0,0,2025-08-21,4,0,3,0,0,0.8660254037844386,0.5000000000000001,0.0,0.5,0,0.09999999999999787,-1.7999999999999972,-0.10000000000002274,-0.5,0.0,24.3,26.6,24.4,26.9,38.9,37.4,1014.1,1014.0,0.0,0.0,24.35,25.61666666666667,24.15,25.833333333333332,38.0,38.28333333333333,0.0,0.0
2025-08-21 04:30:00,C013,30,24.1,23.2,42.7,1014.2,0,2025-08-21,4,30,3,0,0,0.9238795325112867,0.38268343236508984,0.0,0.9000000000000021,0,-0.29999999999999716,5.600000000000001,0.20000000000004547,-0.6999999999999993,0.0,24.4,24.3,23.9,24.4,37.1,38.9,1014.0,1014.1,0.0,0.0,24.25,25.083333333333332,23.549999999999997,25.0,39.900000000000006,39.5,0.0,0.0
2025-08-21 05:00:00,C013,30,22.8,22.2,39.1,1013.8,0,2025-08-21,5,0,3,0,0,0.9659258262890683,0.25881904510252074,0.0,0.6000000000000014,0,-1.3000000000000007,-3.6000000000000014,-0.40000000000009095,-1.0,0.0,24.1,24.4,23.2,23.9,42.7,37.1,1014.2,1014.0,0.0,0.0,23.450000000000003,24.566666666666666,22.7,24.366666666666664,40.900000000000006,39.5,0.0,0.0
2025-08-21 05:30:00,C013,30,23.4,21.5,39.0,1013.7,3,2025-08-21,5,30,3,0,0,0.9914448613738104,0.1305261922200517,0.1,1.8999999999999986,0,0.5999999999999979,-0.10000000000000142,-0.09999999999990905,-0.6999999999999993,3.0,22.8,24.1,22.2,23.2,39.1,42.7,1013.8,1014.2,0.0,0.0,23.1,24.266666666666666,21.85,23.683333333333334,39.05,39.03333333333333,1.5,0.5
2025-08-21 06:00:00,C013,30,25.6,22.1,45.2,1013.4,25,2025-08-21,6,0,3,0,0,1.0,6.123233995736766e-17,0.8333333333333334,3.5,0,2.200000000000003,6.200000000000003,-0.3000000000000682,0.6000000000000014,22.0,23.4,22.8,21.5,22.2,39.0,39.1,1013.7,1013.8,3.0,0.0,24.5,24.099999999999998,21.8,22.88333333333333,42.1,40.333333333333336,14.0,4.666666666666667
2025-08-21 06:30:00,C013,30,25.6,22.8,44.0,1013.4,20,2025-08-21,6,30,3,0,0,0.9914448613738105,-0.13052619222005138,0.6666666666666666,2.8000000000000007,0,0.0,-1.2000000000000028,0.0,0.6999999999999993,-5.0,25.6,23.4,22.1,21.5,45.2,39.0,1013.4,1013.7,25.0,3.0,25.6,24.316666666666666,22.450000000000003,22.616666666666664,44.6,41.18333333333334,22.5,8.0
2025-08-21 07:00:00,C013,30,25.6,22.2,43.6,1013.2,25,2025-08-21,7,0,3,0,0,0.9659258262890683,-0.25881904510252085,0.8333333333333334,3.400000000000002,0,0.0,-0.3999999999999986,-0.1999999999999318,-0.6000000000000014,5.0,25.6,25.6,22.8,22.1,44.0,45.2,1013.4,1013.4,20.0,25.0,25.6,24.516666666666666,22.5,22.333333333333332,43.8,42.26666666666667,22.5,12.166666666666666
2025-08-21 07:30:00,C013,30,26.6,23.0,41.5,1012.8,30,2025-08-21,7,30,3,0,1,0.9238795325112867,-0.3826834323650897,1.0,3.6000000000000014,30,1.0,-2.1000000000000014,-0.40000000000009095,0.8000000000000007,5.0,25.6,25.6,22.2,22.8,43.6,44.0,1013.2,1013.4,25.0,20.0,26.1,24.933333333333334,22.6,22.3,42.55,42.06666666666667,27.5,17.166666666666668
2025-08-21 08:00:00,C013,30,24.5,22.2,42.6,1012.5,21,2025-08-21,8,0,3,0,1,0.8660254037844387,-0.49999999999999983,0.7,2.3000000000000007,21,-2.1000000000000014,1.1000000000000014,-0.2999999999999545,-0.8000000000000007,-9.0,26.6,25.6,23.0,22.2,41.5,43.6,1012.8,1013.2,30.0,25.0,25.55,25.21666666666667,22.6,22.3,42.05,42.65,25.5,20.666666666666668
2025-08-21 08:30:00,C013,30,26.2,23.0,42.4,1012.6,29,2025-08-21,8,30,3,0,1,0.7933533402912352,-0.6087614290087207,0.9666666666666667,3.1999999999999993,29,1.6999999999999993,-0.20000000000000284,0.10000000000002274,0.8000000000000007,8.0,24.5,26.6,22.2,23.0,42.6,41.5,1012.5,1012.8,21.0,30.0,25.35,25.683333333333334,22.6,22.55,42.5,43.21666666666667,25.0,25.0
2025-08-21 09:00:00,C013,30,25.5,23.2,42.3,1012.3,22,2025-08-21,9,0,3,0,1,0.7071067811865476,-0.7071067811865475,0.7333333333333333,2.3000000000000007,22,-0.6999999999999993,-0.10000000000000142,-0.3000000000000682,0.1999999999999993,-7.0,26.2,24.5,23.0,22.2,42.4,42.6,1012.6,1012.5,29.0,21.0,25.85,25.666666666666668,23.1,22.733333333333334,42.349999999999994,42.73333333333334,25.5,24.5
2025-08-21 09:30:00,C013,30,25.5,23.5,44.2,1012.0,16,2025-08-21,9,30,3,0,1,0.6087614290087209,-0.793353340291235,0.5333333333333333,2.0,16,0.0,1.9000000000000057,-0.2999999999999545,0.3000000000000007,-6.0,25.5,26.2,23.2,23.0,42.3,42.4,1012.3,1012.6,22.0,29.0,25.5,25.650000000000002,23.35,22.849999999999998,43.25,42.76666666666667,19.0,23.833333333333332
2025-08-21 10:00:00,C013,30,25.2,24.2,41.1,1012.0,4,2025-08-21,10,0,3,0,1,0.49999999999999994,-0.8660254037844387,0.13333333333333333,1.0,4,-0.3000000000000007,-3.1000000000000014,0.0,0.6999999999999993,-12.0,25.5,25.5,23.5,23.2,44.2,42.3,1012.0,1012.3,16.0,22.0,25.35,25.583333333333332,23.85,23.183333333333334,42.650000000000006,42.35,10.0,20.333333333333332
2025-08-21 10:30:00,C013,30,25.2,24.8,37.5,1012.1,3,2025-08-21,10,30,3,0,1,0.3826834323650899,-0.9238795325112867,0.1,0.3999999999999986,3,0.0,-3.6000000000000014,0.10000000000002274,0.6000000000000014,-1.0,25.2,25.5,24.2,23.5,41.1,44.2,1012.0,1012.0,4.0,16.0,25.2,25.349999999999998,24.5,23.483333333333334,39.3,41.68333333333333,3.5,15.833333333333334
2025-08-21 11:00:00,C013,30,27.4,26.3,39.2,1012.1,23,2025-08-21,11,0,3,0,1,0.258819045102521,-0.9659258262890682,0.7666666666666667,1.0999999999999979,23,2.1999999999999993,1.7000000000000028,0.0,1.5,20.0,25.2,25.2,24.8,24.2,37.5,41.1,1012.1,1012.0,3.0,4.0,26.299999999999997,25.833333333333332,25.55,24.166666666666668,38.35,41.11666666666667,13.0,16.166666666666668
2025-08-21 11:30:00,C013,30,27.7,26.0,42.9,1011.7,25,2025-08-21,11,30,3,0,1,0.13052619222005157,-0.9914448613738104,0.8333333333333334,1.6999999999999993,25,0.3000000000000007,3.6999999999999957,-0.39999999999997726,-0.3000000000000007,2.0,27.4,25.2,26.3,24.8,39.2,37.5,1012.1,1012.1,23.0,3.0,27.549999999999997,26.083333333333332,26.15,24.666666666666668,41.05,41.199999999999996,24.0,15.5
2025-08-21 12:00:00,C013,30,29.0,27.4,42.8,1012.0,26,2025-08-21,12,0,3,0,1,1.2246467991473532e-16,-1.0,0.8666666666666667,1.6000000000000014,26,1.3000000000000007,-0.10000000000000142,0.2999999999999545,1.3999999999999986,1.0,27.7,27.4,26.0,26.3,42.9,39.2,1011.7,1012.1,25.0,23.0,28.35,26.666666666666668,26.7,25.366666666666664,42.849999999999994,41.28333333333334,25.5,16.166666666666668
2025-08-21 12:30:00,C013,30,28.8,27.7,40.9,1012.0,29,2025-08-21,12,30,3,0,1,-0.13052619222005177,-0.9914448613738104,0.9666666666666667,1.1000000000000014,29,-0.1999999999999993,-1.8999999999999986,0.0,0.3000000000000007,3.0,29.0,27.7,27.4,26.0,42.8,42.9,1012.0,1011.7,26.0,25.0,28.9,27.21666666666667,27.549999999999997,26.066666666666666,41.849999999999994,40.73333333333333,27.5,18.333333333333332
2025-08-21 13:00:00,C013,30,30.1,29.9,39.8,1012.4,30,2025-08-21,13,0,3,0,1,-0.25881904510252035,-0.9659258262890684,1.0,0.20000000000000284,30,1.3000000000000007,-1.1000000000000014,0.39999999999997726,2.1999999999999993,1.0,28.8,29.0,27.7,27.4,40.9,42.8,1012.0,1012.0,29.0,26.0,29.450000000000003,28.03333333333333,28.799999999999997,27.01666666666667,40.349999999999994,40.516666666666666,29.5,22.666666666666668
2025-08-21 13:30:00,C013,30,30.3,30.1,38.4,1012.3,30,2025-08-21,13,30,3,0,1,-0.38268343236508967,-0.9238795325112868,1.0,0.1999999999999993,30,0.1999999999999993,-1.3999999999999986,-0.10000000000002274,0.20000000000000284,0.0,30.1,28.8,29.9,27.7,39.8,40.9,1012.4,1012.0,30.0,29.0,30.200000000000003,28.883333333333336,30.0,27.900000000000002,39.099999999999994,40.666666666666664,30.0,27.166666666666668
2025-08-21 14:00:00,C013,30,29.9,30.2,42.8,1012.6,26,2025-08-21,14,0,3,0,1,-0.5000000000000001,-0.8660254037844386,0.8666666666666667,-0.3000000000000007,26,-0.40000000000000213,4.399999999999999,0.3000000000000682,0.09999999999999787,-4.0,30.3,30.1,30.1,29.9,38.4,39.8,1012.3,1012.4,30.0,30.0,30.1,29.299999999999997,30.15,28.549999999999997,40.599999999999994,41.266666666666666,28.0,27.666666666666668
2025-08-21 14:30:00,C013,30,30.9,31.4,41.8,1012.1,26,2025-08-21,14,30,3,0,1,-0.6087614290087203,-0.7933533402912354,0.8666666666666667,-0.5,26,1.0,-1.0,-0.5,1.1999999999999993,0.0,29.9,30.3,30.2,30.1,42.8,38.4,1012.6,1012.3,26.0,30.0,30.4,29.833333333333332,30.799999999999997,29.45,42.3,41.083333333333336,26.0,27.833333333333332
2025-08-21 15:00:00,C013,30,31.0,32.5,41.8,1012.0,27,2025-08-21,15,0,3,0,1,-0.7071067811865475,-0.7071067811865477,0.9,-1.5,27,0.10000000000000142,0.0,-0.10000000000002274,1.1000000000000014,1.0,30.9,29.9,31.4,30.2,41.8,42.8,1012.1,1012.6,26.0,26.0,30.95,30.166666666666668,31.949999999999996,30.3,41.8,40.916666666666664,26.5,28.0
2025-08-21 15:30:00,C013,30,29.5,33.2,38.6,1011.8,1,2025-08-21,15,30,3,0,1,-0.7933533402912349,-0.6087614290087209,0.03333333333333333,-3.700000000000003,1,-1.5,-3.1999999999999957,-0.20000000000004547,0.7000000000000028,-26.0,31.0,30.9,32.5,31.4,41.8,41.8,1012.0,1012.1,27.0,26.0,30.25,30.28333333333333,32.849999999999994,31.21666666666667,40.2,40.53333333333333,14.0,23.333333333333332
2025-08-21 16:00:00,C013,30,29.6,33.8,36.9,1012.4,4,2025-08-21,16,0,3,0,1,-0.8660254037844384,-0.5000000000000004,0.13333333333333333,-4.199999999999996,4,0.10000000000000142,-1.7000000000000028,0.6000000000000227,0.5999999999999943,3.0,29.5,31.0,33.2,32.5,38.6,41.8,1011.8,1012.0,1.0,27.0,29.55,30.2,33.5,31.86666666666667,37.75,40.05,2.5,19.0
2025-08-21 16:30:00,C013,30,30.7,35.4,36.9,1012.2,0,2025-08-21,16,30,3,0,1,-0.9238795325112865,-0.38268343236509034,0.0,-4.699999999999999,0,1.0999999999999979,0.0,-0.1999999999999318,1.6000000000000014,-4.0,29.6,29.5,33.8,33.2,36.9,38.6,1012.4,1011.8,4.0,1.0,30.15,30.266666666666666,34.599999999999994,32.75,36.9,39.8,2.0,14.0
2025-08-21 17:00:00,C013,30,30.8,35.1,35.9,1011.8,2,2025-08-21,17,0,3,0,1,-0.9659258262890683,-0.25881904510252063,0.06666666666666667,-4.300000000000001,2,0.10000000000000142,-1.0,-0.40000000000009095,-0.29999999999999716,2.0,30.7,29.6,35.4,33.8,36.9,36.9,1012.2,1012.4,0.0,4.0,30.75,30.416666666666668,35.25,33.56666666666667,36.4,38.65,1.0,10.0
2025-08-21 17:30:00,C013,30,32.0,35.6,35.1,1011.6,0,2025-08-21,17,30,3,0,1,-0.9914448613738104,-0.13052619222005163,0.0,-3.6000000000000014,0,1.1999999999999993,-0.7999999999999972,-0.1999999999999318,0.5,-2.0,30.8,30.7,35.1,35.4,35.9,36.9,1011.8,1012.2,2.0,0.0,31.4,30.600000000000005,35.349999999999994,34.266666666666666,35.5,37.53333333333333,1.0,5.666666666666667
2025-08-21 18:00:00,C013,30,32.0,35.6,31.7,1011.4,0,2025-08-21,18,0,3,0,1,-1.0,-1.8369701987210297e-16,0.0,-3.6000000000000014,0,0.0,-3.400000000000002,-0.20000000000004547,0.0,0.0,32.0,30.8,35.6,35.1,35.1,35.9,1011.6,1011.8,0.0,2.0,32.0,30.76666666666667,35.6,34.78333333333333,33.4,35.85,0.0,1.1666666666666667
2025-08-21 18:30:00,C013,30,32.0,36.4,35.8,1011.4,0,2025-08-21,18,30,3,0,1,-0.9914448613738105,0.13052619222005127,0.0,-4.399999999999999,0,0.0,4.099999999999998,0.0,0.7999999999999972,0.0,32.0,32.0,35.6,35.6,31.7,35.1,1011.4,1011.6,0.0,0.0,32.0,31.183333333333337,36.0,35.31666666666667,33.75,35.38333333333333,0.0,1.0
2025-08-21 19:00:00,C013,30,32.0,36.0,37.0,1011.1,0,2025-08-21,19,0,3,0,1,-0.9659258262890684,0.2588190451025203,0.0,-4.0,0,0.0,1.2000000000000028,-0.2999999999999545,-0.3999999999999986,0.0,32.0,32.0,36.4,35.6,35.8,31.7,1011.4,1011.4,0.0,0.0,32.0,31.583333333333332,36.199999999999996,35.68333333333333,36.39999999999999,35.4,0.0,0.3333333333333333
2025-08-21 19:30:00,C013,30,32.0,36.3,37.6,1010.8,0,2025-08-21,19,30,3,0,0,-0.9238795325112866,0.38268343236509,0.0,-4.299999999999997,0,0.0,0.6000000000000014,-0.3000000000000682,0.29999999999999716,0.0,32.0,32.0,36.0,36.4,37.0,35.8,1011.1,1011.4,0.0,0.0,32.0,31.8,36.14999999999999,35.833333333333336,37.3,35.516666666666666,0.0,0.3333333333333333
2025-08-21 20:00:00,C013,30,32.0,35.8,33.9,1011.0,0,2025-08-21,20,0,3,0,0,-0.8660254037844386,0.5000000000000001,0.0,-3.799999999999997,0,0.0,-3.700000000000003,0.20000000000004547,-0.5,0.0,32.0,32.0,36.3,36.0,37.6,37.0,1010.8,1011.1,0.0,0.0,32.0,32.0,36.05,35.949999999999996,35.75,35.18333333333333,0.0,0.0
2025-08-21 20:30:00,C013,30,32.0,34.5,39.3,1010.3,0,2025-08-21,20,30,3,0,0,-0.7933533402912352,0.6087614290087207,0.0,-2.5,0,0.0,5.399999999999999,-0.7000000000000455,-1.2999999999999972,0.0,32.0,32.0,35.8,36.3,33.9,37.6,1011.0,1010.8,0.0,0.0,32.0,32.0,35.14999999999999,35.766666666666666,36.599999999999994,35.88333333333333,0.0,0.0
2025-08-21 21:00:00,C013,30,31.6,34.7,38.9,1010.5,0,2025-08-21,21,0,3,0,0,-0.7071067811865477,0.7071067811865474,0.0,-3.1000000000000014,0,-0.3999999999999986,-0.3999999999999986,0.20000000000004547,0.20000000000000284,0.0,32.0,32.0,34.5,35.8,39.3,33.9,1010.3,1011.0,0.0,0.0,31.8,31.933333333333337,34.599999999999994,35.61666666666667,39.099999999999994,37.083333333333336,0.0,0.0
2025-08-21 21:30:00,C013,30,32.0,34.4,34.5,1010.8,0,2025-08-21,21,30,3,0,0,-0.6087614290087209,0.7933533402912349,0.0,-2.3999999999999986,0,0.3999999999999986,-4.399999999999999,0.2999999999999545,-0.30000000000000426,0.0,31.6,32.0,34.7,34.5,38.9,39.3,1010.5,1010.3,0.0,0.0,31.8,31.933333333333337,34.55,35.28333333333333,36.699999999999996,36.86666666666667,0.0,0.0
2025-08-21 22:00:00,C013,30,25.5,26.2,44.0,1011.1,0,2025-08-21,22,0,3,0,0,-0.5000000000000004,0.8660254037844384,0.0,-0.6999999999999993,0,-6.5,9.5,0.3000000000000682,-8.2,0.0,32.0,31.6,34.4,34.7,34.5,38.9,1010.8,1010.5,0.0,0.0,28.75,30.850000000000005,30.299999999999997,33.65,39.25,38.03333333333333,0.0,0.0
2025-08-21 22:30:00,C013,30,24.9,25.8,47.1,1010.6,0,2025-08-21,22,30,3,0,0,-0.3826834323650904,0.9238795325112865,0.0,-0.9000000000000021,0,-0.6000000000000014,3.1000000000000014,-0.5,-0.3999999999999986,0.0,25.5,32.0,26.2,34.4,44.0,34.5,1011.1,1010.8,0.0,0.0,25.2,29.666666666666668,25.999999999999996,31.899999999999995,45.55,39.61666666666667,0.0,0.0
2025-08-21 23:00:00,C013,30,24.0,24.4,45.9,1010.1,0,2025-08-21,23,0,3,0,0,-0.2588190451025207,0.9659258262890683,0.0,-0.3999999999999986,0,-0.8999999999999986,-1.2000000000000028,-0.5,-1.4000000000000021,0.0,24.9,25.5,25.8,26.2,47.1,44.0,1010.6,1011.1,0.0,0.0,24.45,28.333333333333332,25.099999999999994,30.0,46.5,41.61666666666667,0.0,0.0
2025-08-21 23:30:00,C013,30,23.8,24.3,45.2,1010.1,0,2025-08-21,23,30,3,0,0,-0.13052619222005168,0.9914448613738104,0.0,-0.5,0,-0.1999999999999993,-0.6999999999999957,0.0,-0.09999999999999787,0.0,24.0,24.9,24.4,25.8,45.9,47.1,1010.1,1010.6,0.0,0.0,23.9,26.96666666666667,24.349999999999994,28.3,45.55,42.6,0.0,0.0
2025-08-22 00:00:00,C013,30,23.7,23.4,45.0,1010.1,0,2025-08-22,0,0,4,0,0,0.0,1.0,0.0,0.3000000000000007,0,-0.10000000000000142,-0.20000000000000284,0.0,-0.9000000000000021,0.0,23.8,24.0,24.3,24.4,45.2,45.9,1010.1,1010.1,0.0,0.0,23.75,25.649999999999995,23.849999999999994,26.416666666666668,45.099999999999994,43.61666666666667,0.0,0.0
2025-08-22 00:30:00,C013,30,22.9,23.1,46.1,1009.6,0,2025-08-22,0,30,4,0,0,0.13052619222005157,0.9914448613738104,0.0,-0.20000000000000284,0,-0.8000000000000007,1.1000000000000014,-0.5,-0.29999999999999716,0.0,23.7,23.8,23.4,24.3,45.0,45.2,1010.1,1010.1,0.0,0.0,23.299999999999997,24.13333333333333,23.249999999999996,24.53333333333333,45.55,45.550000000000004,0.0,0.0
2025-08-22 01:00:00,C013,30,22.0,22.1,49.5,1009.9,0,2025-08-22,1,0,4,0,0,0.25881904510252074,0.9659258262890683,0.0,-0.10000000000000142,0,-0.8999999999999986,3.3999999999999986,0.2999999999999545,-1.0,0.0,22.9,23.7,23.1,23.4,46.1,45.0,1009.6,1010.1,0.0,0.0,22.45,23.549999999999997,22.599999999999998,23.849999999999998,47.8,46.46666666666667,0.0,0.0
2025-08-22 01:30:00,C013,30,20.8,20.1,46.7,1010.4,0,2025-08-22,1,30,4,0,0,0.3826834323650898,0.9238795325112867,0.0,0.6999999999999993,0,-1.1999999999999993,-2.799999999999997,0.5,-2.0,0.0,22.0,22.9,22.1,23.1,49.5,46.1,1009.9,1009.6,0.0,0.0,21.4,22.866666666666664,21.099999999999998,22.900000000000002,48.099999999999994,46.4,0.0,0.0
2025-08-22 02:00:00,C013,30,20.9,20.5,47.4,1010.2,0,2025-08-22,2,0,4,0,0,0.49999999999999994,0.8660254037844387,0.0,0.3999999999999986,0,0.09999999999999787,0.6999999999999957,-0.1999999999999318,0.3999999999999986,0.0,20.8,22.0,20.1,22.1,46.7,49.5,1010.4,1009.9,0.0,0.0,20.85,22.349999999999998,20.299999999999997,22.25,47.05,46.650000000000006,0.0,0.0
2025-08-22 02:30:00,C013,30,20.6,19.2,49.7,1010.1,0,2025-08-22,2,30,4,0,0,0.6087614290087207,0.7933533402912352,0.0,1.4000000000000021,0,-0.29999999999999716,2.3000000000000043,-0.10000000000002274,-1.3000000000000007,0.0,20.9,20.8,20.5,20.1,47.4,46.7,1010.2,1010.4,0.0,0.0,20.75,21.816666666666666,19.849999999999994,21.400000000000002,48.55,47.4,0.0,0.0
2025-08-22 03:00:00,C013,30,18.6,17.2,51.6,1010.6,0,2025-08-22,3,0,4,0,0,0.7071067811865475,0.7071067811865476,0.0,1.4000000000000021,0,-2.0,1.8999999999999986,0.5,-2.0,0.0,20.6,20.9,19.2,20.5,49.7,47.4,1010.1,1010.2,0.0,0.0,19.6,20.966666666666665,18.199999999999996,20.366666666666667,50.65,48.5,0.0,0.0
2025-08-22 03:30:00,C013,30,18.9,17.1,48.0,1010.7,0,2025-08-22,3,30,4,0,0,0.7933533402912352,0.6087614290087207,0.0,1.7999999999999972,0,0.29999999999999716,-3.6000000000000014,0.10000000000002274,-0.09999999999999787,0.0,18.6,20.6,17.2,19.2,51.6,49.7,1010.6,1010.1,0.0,0.0,18.75,20.3,17.15,19.366666666666667,49.8,48.81666666666666,0.0,0.0
2025-08-22 04:00:00,C013,30,18.3,16.8,47.7,1010.8,0,2025-08-22,4,0,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.5,0,-0.5999999999999979,-0.29999999999999716,0.09999999999990905,-0.3000000000000007,0.0,18.9,18.6,17.1,17.2,48.0,51.6,1010.7,1010.6,0.0,0.0,18.6,19.683333333333334,16.949999999999996,18.483333333333334,47.849999999999994,48.51666666666667,0.0,0.0
2025-08-22 04:30:00,C013,30,17.5,16.2,49.9,1010.9,0,2025-08-22,4,30,4,0,0,0.9238795325112867,0.38268343236508984,0.0,1.3000000000000007,0,-0.8000000000000007,2.1999999999999957,0.10000000000002274,-0.6000000000000014,0.0,18.3,18.9,16.8,17.1,47.7,48.0,1010.8,1010.7,0.0,0.0,17.9,19.133333333333333,16.499999999999996,17.833333333333332,48.8,49.050000000000004,0.0,0.0
